wavs/LJ013-0108.wav|Next day a person betrayed him for the reward
wavs/LJ013-0109.wav|The proceeds of the robbery were lodged in a Boston bank
wavs/LJ013-0110.wav|but four hundred sovereigns were found on Elder
wavs/LJ013-0111.wav|Burgess was eventually brought back to England
wavs/LJ013-0112.wav|Within a month or two the bank of Messrs. Rogers and Co.
wavs/LJ013-0113.wav|Robberies as daring in conception as they were boldly executed were common enough.|Robberies as daring in conception as they were boldly executed were common enough.
wavs/LJ013-0114.wav|One night a quantity of plate was stolen from Windsor Castle; another time Buckingham Palace was robbed.|One night a quantity of plate was stolen from Windsor Castle; another time Buckingham Palace was robbed.
wavs/LJ013-0115.wav|Of this class was the ingenious yet peculiarly simple robbery effected at the house of Lord Fitzgerald in Belgrave Square.|Of this class was the ingenious yet peculiarly simple robbery effected at the house of Lord Fitzgerald in Belgrave Square.
wavs/LJ013-0116.wav|The butler
wavs/LJ013-0117.wav|and with another carry off the plate-chest in broad daylight
wavs/LJ013-0118.wav|The thief walked into the house in Belgrave Square
wavs/LJ013-0119.wav|Howse
wavs/LJ013-0120.wav|whom he had shown over the plate closet.|whom he had shown over the plate closet.
wavs/LJ013-0121.wav|Howse and his accomplice were arrested; the former was found guilty and sentenced to fifteen years
wavs/LJ013-0122.wav|Stealing plate was about this period the crime of a more aristocratic thief.|Stealing plate was about this period the crime of a more aristocratic thief.
wavs/LJ013-0123.wav|The club spoons and other articles of plate were long a source of profitable income to a gentleman named Ashley
wavs/LJ013-0124.wav|who belonged to five good London clubs --|who belonged to five good London clubs --
wavs/LJ013-0125.wav|the Junior United Service
wavs/LJ013-0126.wav|When one of these clubs was taken in at the Army and Navy
wavs/LJ013-0127.wav|Suspicion fell at length upon Ashley
wavs/LJ013-0128.wav|A watch was set on his house
wavs/LJ013-0129.wav|and one day a police constable tracked him to a silversmith's in Holborn Hill
wavs/LJ013-0130.wav|where Ashley produced four silver spoons
wavs/LJ013-0131.wav|Ashley was arrested as he left the shop; the spoons were impounded
wavs/LJ013-0132.wav|On a search of the prisoner's lodgings in Allington Street
wavs/LJ013-0133.wav|a number of pawnbrokers' duplicates
wavs/LJ013-0134.wav|and it was contended that these with the files were used to alter the marks on the plate.|and it was contended that these with the files were used to alter the marks on the plate.
wavs/LJ013-0135.wav|At most of the clubs the servants had been mulcted to make good lost plate
wavs/LJ013-0136.wav|Several pawnbrokers were subpoenaed and obliged to surrender plate
wavs/LJ013-0137.wav|which the various club secretaries identified as the property of their respective clubs.|which the various club secretaries identified as the property of their respective clubs.
wavs/LJ013-0138.wav|Ashley was the son of an army agent and banker
wavs/LJ013-0139.wav|and many witnesses were brought to attest to his previous good character
wavs/LJ013-0140.wav|A robbery of a somewhat novel kind was executed in rather a bungling fashion by Ker
wavs/LJ013-0141.wav|whose ship brought home a mixed cargo from Bahia and other ports.|whose ship brought home a mixed cargo from Bahia and other ports.
wavs/LJ013-0142.wav|Part of the freight were four hundred rough diamonds valued at £4000.|Part of the freight were four hundred rough diamonds valued at four thousand pounds.
wavs/LJ013-0143.wav|These packages were consigned to Messrs. Shroeder of London; and as it was known that they were to arrive in Ker's ship
wavs/LJ013-0144.wav|one of the owners had met her at Deal
wavs/LJ013-0145.wav|Ker came at once to London
wavs/LJ013-0146.wav|A Jew named Benjamin effected the sale to certain merchants named Blogg and Martin
wavs/LJ013-0147.wav|who declared that the rough diamond market was in such a depressed condition that they could only afford to give £1750 for stones worth|who declared that the rough diamond market was in such a depressed condition that they could only afford to give one thousand seven fifty pounds for stones worth
wavs/LJ013-0148.wav|four thousand pounds|four thousand pounds
wavs/LJ013-0149.wav|The circumstances of this purchase of brilliants from a stranger at such an inadequate price was strongly commented upon at Ker's trial.|The circumstances of this purchase of brilliants from a stranger at such an inadequate price was strongly commented upon at Ker's trial.
wavs/LJ013-0150.wav|The moment it was discovered that the diamonds had disappeared
wavs/LJ013-0151.wav|Forrester
wavs/LJ013-0152.wav|at Montreuil. He was arraigned at the Old Bailey
wavs/LJ013-0153.wav|The gravest crimes continued at intervals to inspire the town with horror
wavs/LJ013-0154.wav|and the murderers immured within its walls.|and the murderers immured within its walls.
wavs/LJ013-0155.wav|Courvoisier's case made a great stir. There was unusual atrocity in this murder of an aged
wavs/LJ013-0156.wav|a scion of the ducal house of Bedford
wavs/LJ013-0157.wav|Lord William Russell lived alone in Norfolk Street
wavs/LJ013-0158.wav|One morning in May his lordship was found dead in his bed with his throat cut.|One morning in May his lordship was found dead in his bed with his throat cut.
wavs/LJ013-0159.wav|The fact of the murder was first discovered by the housemaid
wavs/LJ013-0160.wav|who
wavs/LJ013-0161.wav|the furniture turned upside down
wavs/LJ013-0162.wav|a bundle lying on the floor
wavs/LJ013-0163.wav|The housemaid summoned the cook
wavs/LJ013-0164.wav|who came from his room ready dressed
wavs/LJ013-0165.wav|The housemaid suggested that they should see if his lordship was all right
wavs/LJ013-0166.wav|While Courvoisier opened the shutters
wavs/LJ013-0167.wav|The discovery of the murdered man immediately followed. The neighborhood was alarmed
wavs/LJ013-0168.wav|That Lord William Russell had committed suicide was at once declared impossible.|That Lord William Russell had committed suicide was at once declared impossible.
wavs/LJ013-0169.wav|It was also clearly proved that no forcible entry had been made into the house;|It was also clearly proved that no forcible entry had been made into the house;
wavs/LJ013-0170.wav|the fresh marks of violence upon the door had evidently been made inside
wavs/LJ013-0171.wav|moreover
wavs/LJ013-0172.wav|were found in the butler's pantry
wavs/LJ013-0173.wav|The researches of the police soon laid bare other suspicious facts.|The researches of the police soon laid bare other suspicious facts.
wavs/LJ013-0174.wav|The bundle found in the dining-room contained
wavs/LJ013-0175.wav|Upstairs in the bedroom a rouleaux box for sovereigns had been broken open
wavs/LJ013-0176.wav|also the jewel-box and note-case
wavs/LJ013-0177.wav|His lordship's watch was gone.|His lordship's watch was gone.
wavs/LJ013-0178.wav|Further suspicion was caused by the position of a book and a wax candle by the bedside.|Further suspicion was caused by the position of a book and a wax candle by the bedside.
wavs/LJ013-0179.wav|The latter was so placed that it could throw no light on the former
wavs/LJ013-0180.wav|The intention of the real murderer to shift the crime to burglars was evident although futile
wavs/LJ013-0181.wav|and the police
wavs/LJ013-0182.wav|took Courvoisier into custody
wavs/LJ013-0183.wav|The valet's strange demeanor had attracted attention from the first.|The valet's strange demeanor had attracted attention from the first.
wavs/LJ013-0184.wav|He had hung over the body in a state of dreadful agitation
wavs/LJ013-0185.wav|Three days later a close search of the butler's pantry produced fresh circumstantial evidence.|Three days later a close search of the butler's pantry produced fresh circumstantial evidence.
wavs/LJ013-0186.wav|Behind the skirting board several of his lordship's rings were discovered;|Behind the skirting board several of his lordship's rings were discovered;
wavs/LJ013-0187.wav|near it was his Waterloo medal
wavs/LJ013-0188.wav|Further investigation was rewarded by the discovery in the pantry of a split gold ring
wavs/LJ013-0189.wav|next
wavs/LJ013-0190.wav|and at last his lordship's watch was found secreted under the leads of the sink.|and at last his lordship's watch was found secreted under the leads of the sink.
wavs/LJ013-0191.wav|All this was evidence sufficient to warrant Courvoisier's committal for trial;|All this was evidence sufficient to warrant Courvoisier's committal for trial;
wavs/LJ013-0192.wav|but still he found friends
wavs/LJ013-0193.wav|Courvoisier
wavs/LJ013-0194.wav|but on the second day the discovery of fresh evidence
wavs/LJ013-0195.wav|induced the prisoner to make a full confession of his crime to the lawyers who defended him.|induced the prisoner to make a full confession of his crime to the lawyers who defended him.
wavs/LJ013-0196.wav|This placed them in a position of much embarrassment. To have thrown up their brief would have been to have secured Courvoisier's conviction.|This placed them in a position of much embarrassment. To have thrown up their brief would have been to have secured Courvoisier's conviction.
wavs/LJ013-0197.wav|Mr. Phillips
wavs/LJ013-0198.wav|and in an impassioned address implored the jury not to send an innocent man to the gallows.|and in an impassioned address implored the jury not to send an innocent man to the gallows.
wavs/LJ013-0199.wav|It will be remembered that the question whether Mr. Phillips had not exceeded the limits usually allowed to counsel was much debated at the time.|It will be remembered that the question whether Mr. Phillips had not exceeded the limits usually allowed to counsel was much debated at the time.
wavs/LJ013-0200.wav|The jury without hesitation found Courvoisier guilty
wavs/LJ013-0201.wav|The prisoner's demeanor had greatly changed during the trial.|The prisoner's demeanor had greatly changed during the trial.
wavs/LJ013-0202.wav|Coolness amounting almost to effrontery gave way to hopeless dejection.|Coolness amounting almost to effrontery gave way to hopeless dejection.
wavs/LJ013-0203.wav|On his removal to Newgate after sentence
wavs/LJ013-0204.wav|he admitted that he had been justly convicted
wavs/LJ013-0205.wav|Later in the day he tried to commit suicide by cramming a towel down his throat
wavs/LJ013-0206.wav|Next morning he made a full confession in presence of his attorney
wavs/LJ013-0207.wav|In this he gave as the motives of his crime a quarrel he had with his master
wavs/LJ013-0208.wav|Lord William
wavs/LJ013-0209.wav|he was annoyed with his man for various small omissions and acts of forgetfulness
wavs/LJ013-0210.wav|Finally
wavs/LJ013-0211.wav|  What are you doing here?   asked his lordship.|  What are you doing here?   asked his lordship. 
wavs/LJ013-0212.wav|  You can have no good intentions; you must quit my service tomorrow morning.  |  You can have no good intentions; you must quit my service tomorrow morning.   
wavs/LJ013-0213.wav|This seems to have decided Courvoisier
wavs/LJ013-0214.wav|who took a carving-knife from the sideboard in the dining-room
wavs/LJ013-0215.wav|  He appeared to die instantly 
wavs/LJ013-0219.wav|This was no doubt the case
wavs/LJ013-0220.wav|that Courvoisier was idle
wavs/LJ013-0221.wav|that he could not resist the opportunity for robbery offered him by his situation at Lord William Russell's; that when vexed with his master|that he could not resist the opportunity for robbery offered him by his situation at Lord William Russell's; that when vexed with his master
wavs/LJ013-0222.wav|he did not shrink from murder
wavs/LJ013-0223.wav|Courvoisier wished to commit suicide in Newgate
wavs/LJ013-0224.wav|The attempt was to have been made by opening a vein and allowing himself to bleed to death.|The attempt was to have been made by opening a vein and allowing himself to bleed to death.
wavs/LJ013-0225.wav|The Sunday night before his execution he would not go to bed when ordered.|The Sunday night before his execution he would not go to bed when ordered.
wavs/LJ013-0226.wav|The governor insisted
wavs/LJ013-0227.wav|The order was
wavs/LJ013-0228.wav|In the pocket of the coat Mr. Cope
wavs/LJ013-0229.wav|Courvoisier admitted that he had intended to bind it tightly round his arm and bleed himself to death in the night.|Courvoisier admitted that he had intended to bind it tightly round his arm and bleed himself to death in the night.
wavs/LJ013-0230.wav|The next inquiry was how he hoped to open a vein.   With a bit of sharpened stick picked out of the ordinary firewood.  |The next inquiry was how he hoped to open a vein.   With a bit of sharpened stick picked out of the ordinary firewood.   
wavs/LJ013-0231.wav|  Where is it?   asked the governor.|  Where is it?   asked the governor. 
wavs/LJ013-0232.wav|The prisoner replied that he had left it in the mattress of which he had just been deprived.|The prisoner replied that he had left it in the mattress of which he had just been deprived.
wavs/LJ013-0233.wav|The bed was searched
wavs/LJ013-0234.wav|The cloth above referred to belonged to the inner seam of his trousers
wavs/LJ013-0235.wav|There is nothing to show that Courvoisier really contemplated self-destruction.|There is nothing to show that Courvoisier really contemplated self-destruction.
wavs/LJ013-0236.wav|A murder which reproduced many of the features of that committed by Greenacre soon followed
wavs/LJ013-0237.wav|Daniel Good's crime might have remained long undiscovered but for his own careless stupidity.|Daniel Good's crime might have remained long undiscovered but for his own careless stupidity.
wavs/LJ013-0238.wav|He was coachman to a gentleman at Roehampton. One day he went into a pawnbroker's at Wandsworth
wavs/LJ013-0239.wav|At the same time he was seen to steal and secrete a pair of trousers. The shop-boy gave information.|At the same time he was seen to steal and secrete a pair of trousers. The shop-boy gave information.
wavs/LJ013-0240.wav|Good was followed to his stables by a policeman
wavs/LJ013-0241.wav|The policeman insisted on searching the premises
wavs/LJ013-0242.wav|This increased when the officer
wavs/LJ013-0243.wav|Good now offered to go to Wandsworth and satisfy the pawnbroker.|Good now offered to go to Wandsworth and satisfy the pawnbroker.
wavs/LJ013-0244.wav|Just at this moment
wavs/LJ013-0245.wav|At the constable's cry of alarm Good rushed from the stable and locked the door behind him.|At the constable's cry of alarm Good rushed from the stable and locked the door behind him.
wavs/LJ013-0246.wav|Some time elapsed before the imprisoned party could force open the doors
wavs/LJ013-0247.wav|Medical assistance having been summoned
wavs/LJ013-0248.wav|At the same time an overpowering odor attracted them to the adjoining harness-room
wavs/LJ013-0249.wav|half consumed in the ashes of a wood fire.|half consumed in the ashes of a wood fire.
wavs/LJ013-0250.wav|In the same room a large axe and saw were found covered with blood.|In the same room a large axe and saw were found covered with blood.
wavs/LJ013-0251.wav|Inquiry into the character of Good exposed him as a loose liver
wavs/LJ013-0252.wav|One called his sister
wavs/LJ013-0253.wav|with a son of Good's by a former wife. Another wife
wavs/LJ013-0254.wav|and evidence was given of close relation between Good and a third woman
wavs/LJ013-0255.wav|The victim was the first of these three.|The victim was the first of these three.
wavs/LJ013-0256.wav|Good had told her
wavs/LJ013-0257.wav|They were seen together on Barnes Common
wavs/LJ013-0258.wav|The poor creature was never seen again alive.|The poor creature was never seen again alive.
wavs/LJ013-0259.wav|The actual method of the murder was never exactly ascertained.|The actual method of the murder was never exactly ascertained.
wavs/LJ013-0260.wav|Good himself remained at large for some weeks. He had tramped as far as Tunbridge
wavs/LJ013-0261.wav|he there gave satisfaction for industry
wavs/LJ013-0262.wav|The woman where he lodged noticed that he was very restless at night
wavs/LJ013-0263.wav|He was recognized by an ex-policeman who had known him at Roehampton
wavs/LJ013-0264.wav|In his effects were found the clothes he had on at the time of his escape from the stables
wavs/LJ013-0265.wav|was a piece of a woman's calico apron stained with blood
wavs/LJ013-0266.wav|Good was committed to Newgate
wavs/LJ013-0267.wav|He made a rambling defense
wavs/LJ013-0268.wav|Good ladies and gentlemen all
wavs/LJ014-0001.wav|The Chronicles of Newgate
wavs/LJ014-0002.wav|Hocker's murder is in its way interesting
wavs/LJ014-0003.wav|The cries of his victim
wavs/LJ014-0004.wav|brought passers-by and policemen to the spot
wavs/LJ014-0005.wav|but too late to give substantial aid.|but too late to give substantial aid.
wavs/LJ014-0006.wav|While the body lay there still warm
wavs/LJ014-0007.wav|He entered into conversation with the policemen
wavs/LJ014-0008.wav|His remark was
wavs/LJ014-0009.wav|This sight was his own handiwork
wavs/LJ014-0010.wav|yet he could not overcome the strange fascination it had for him
wavs/LJ014-0011.wav|Even then he followed it as far as Belsize Lane.|Even then he followed it as far as Belsize Lane.
wavs/LJ014-0012.wav|It was here that the others engaged in their dismal office in removing the dead first got a good look at the stranger's face.|It was here that the others engaged in their dismal office in removing the dead first got a good look at the stranger's face.
wavs/LJ014-0013.wav|He wanted a light for a cigar
wavs/LJ014-0014.wav|It was noticed that he wore a mackintosh. Next day the police
wavs/LJ014-0015.wav|picked up a coat-button
wavs/LJ014-0016.wav|A letter
wavs/LJ014-0017.wav|In the mean time the police were not idle.|In the mean time the police were not idle.
wavs/LJ014-0018.wav|It came out by degrees that the person who had been seen in Belsize Lane on the night the body was found was a friend of the deceased.|It came out by degrees that the person who had been seen in Belsize Lane on the night the body was found was a friend of the deceased.
wavs/LJ014-0019.wav|His name was Hocker; he was by trade a ladies' shoemaker; and it was also ascertained that after the day of the murder he was flush of money.|His name was Hocker; he was by trade a ladies' shoemaker; and it was also ascertained that after the day of the murder he was flush of money.
wavs/LJ014-0020.wav|He was soon afterwards arrested on suspicion
wavs/LJ014-0021.wav|a coat among them much torn and stained
wavs/LJ014-0022.wav|The letter found in the pocket of the deceased was sealed with a wafer marked F
wavs/LJ014-0023.wav|and many of the same sort were found in the possession of the accused. This was enough to obtain a committal
wavs/LJ014-0024.wav|after several remands; but the case contained elements of doubt
wavs/LJ014-0025.wav|A witness deposed to meeting Hocker
wavs/LJ014-0026.wav|running at a dog-trot into London
wavs/LJ014-0027.wav|A woman whom he called on the same evening declared he had worn a mackintosh
wavs/LJ014-0028.wav|and he was in possession
wavs/LJ014-0029.wav|This was Delarue's watch
wavs/LJ014-0030.wav|These were damnatory facts which well supported the prosecution.|These were damnatory facts which well supported the prosecution.
wavs/LJ014-0031.wav|The prisoner made an elaborate defense
wavs/LJ014-0032.wav|as the seducer of an innocent girl to whom he (Hocker) had been fondly attached.|as the seducer of an innocent girl to whom he (Hocker) had been fondly attached.
wavs/LJ014-0033.wav|When her ruin was discovered her brother panted for revenge.|When her ruin was discovered her brother panted for revenge.
wavs/LJ014-0034.wav|Hocker
wavs/LJ014-0035.wav|in a lonely part of Hampstead.|in a lonely part of Hampstead.
wavs/LJ014-0036.wav|Hocker and the brother went to the spot
wavs/LJ014-0037.wav|Soon afterwards Hocker heard cries of   murder 
wavs/LJ014-0139.wav|and would have left the dock had not Mr. Cope
wavs/LJ014-0140.wav|After judgment was passed she repeatedly cried out Shame!|After judgment was passed she repeatedly cried out Shame!
wavs/LJ014-0141.wav|and stretching out her hand
wavs/LJ014-0142.wav|was strewn in front of the dock
wavs/LJ014-0143.wav|On being removed to Newgate from the court Mrs. Manning became perfectly furious.|On being removed to Newgate from the court Mrs. Manning became perfectly furious.
wavs/LJ014-0144.wav|She uttered loud imprecations
wavs/LJ014-0146.wav|They had to handcuff her by force against the most violent resistance
wavs/LJ014-0147.wav|shaking her clenched and manacled hands in the officers' faces.|shaking her clenched and manacled hands in the officers' faces.
wavs/LJ014-0148.wav|From Newgate the Mannings were taken in separate cabs to Horsemonger Lane Jail.|From Newgate the Mannings were taken in separate cabs to Horsemonger Lane Jail.
wavs/LJ014-0149.wav|On this journey her manner changed completely. She became flippant
wavs/LJ014-0150.wav|and expressed the utmost contempt for her husband
wavs/LJ014-0151.wav|Later her mood changed to abject despair.|Later her mood changed to abject despair.
wavs/LJ014-0152.wav|On reaching the condemned cell she threw herself upon the floor and shrieked in an hysterical agony of tears.|On reaching the condemned cell she threw herself upon the floor and shrieked in an hysterical agony of tears.
wavs/LJ014-0153.wav|After this
wavs/LJ014-0154.wav|mocking at the chaplain
wavs/LJ014-0155.wav|Now she abused the jury
wavs/LJ014-0156.wav|and through all ate heartily at every meal
wavs/LJ014-0157.wav|Nevertheless
wavs/LJ014-0158.wav|She was discovered just as she was getting black in the face.|She was discovered just as she was getting black in the face.
wavs/LJ014-0159.wav|Manning's demeanor was more in harmony with his situation
wavs/LJ014-0160.wav|elucidated all dark and uncertain points in connection with the crime.|elucidated all dark and uncertain points in connection with the crime.
wavs/LJ014-0161.wav|The actual execution
wavs/LJ014-0162.wav|But it may be mentioned that the concourse was so enormous that it drew down the well-merited and trenchant disapproval of Charles Dickens
wavs/LJ014-0163.wav|who wrote to the 'Times
wavs/LJ014-0164.wav|as the wickedness and levity of the immense crowd collected at the execution this morning could be imagined by no man
wavs/LJ014-0165.wav|and presented by no heathen land under the sun.|and presented by no heathen land under the sun.
wavs/LJ014-0166.wav|faded in my mind before the atrocious bearing
wavs/LJ014-0167.wav|When I came upon the scene at midnight
wavs/LJ014-0168.wav|denoting that they came from a concourse of boys and girls already assembled in the best places
wavs/LJ014-0169.wav|It will be in the memory of many that Mrs. Manning appeared on the scaffold in a black satin dress
wavs/LJ014-0170.wav|This preference brought the costly stuff into disrepute
wavs/LJ014-0171.wav|I will briefly describe one or two of the more remarkable murders in the years immediately following
wavs/LJ014-0172.wav|Robert Marley at the time of his arrest called himself a surgical instrument maker.|Robert Marley at the time of his arrest called himself a surgical instrument maker.
wavs/LJ014-0173.wav|It was understood also that he had served in the army as a private
wavs/LJ014-0174.wav|But it was supposed that he had been once in a good position
wavs/LJ014-0175.wav|When lying under sentence of death in Newgate
wavs/LJ014-0176.wav|His determined addiction to evil courses had led to his being cast off by his family
wavs/LJ014-0177.wav|and he must have been at the end of his resources when he committed the crime for which he suffered.|and he must have been at the end of his resources when he committed the crime for which he suffered.
wavs/LJ014-0178.wav|His offense was the murder of Richard Cope
wavs/LJ014-0179.wav|a working jeweler
wavs/LJ014-0180.wav|secure the stock of watches and jewelry
wavs/LJ014-0181.wav|Cope
wavs/LJ014-0182.wav|the shutters were up
wavs/LJ014-0183.wav|meaning to kill him and rifle the shop.|meaning to kill him and rifle the shop.
wavs/LJ014-0184.wav|The noise of the struggle was heard outside in the street
wavs/LJ014-0185.wav|and bystanders peeped in through the shutters
wavs/LJ014-0186.wav|A milliner's porter
wavs/LJ014-0187.wav|Lerigo
wavs/LJ014-0188.wav|Pushing the shop-door open
wavs/LJ014-0189.wav|Lerigo turned for assistance to take the man into custody.|Lerigo turned for assistance to take the man into custody.
wavs/LJ014-0190.wav|Marley
wavs/LJ014-0191.wav|Marley ran along the street
wavs/LJ014-0192.wav|then into Palace Yard
wavs/LJ014-0193.wav|Escorted by his two captors
wavs/LJ014-0194.wav|The policemen were now in possession;|The policemen were now in possession;
wavs/LJ014-0195.wav|two of them supported Cope
wavs/LJ014-0196.wav|by his identification by Cope in Westminster Hospital
wavs/LJ014-0197.wav|the police magistrate
wavs/LJ014-0198.wav|Marley at his trial was undefended
wavs/LJ014-0199.wav|there was no case to make out; why waste money on lawyers for the defense? His demeanor was cool and collected throughout;|there was no case to make out; why waste money on lawyers for the defense? His demeanor was cool and collected throughout;
wavs/LJ014-0200.wav|he seemed while in Newgate to realize thoroughly that there was no hope for him
wavs/LJ014-0201.wav|After sentence
wavs/LJ014-0202.wav|One of them went into his cell just at dinner-time;|One of them went into his cell just at dinner-time;
wavs/LJ014-0203.wav|the great clock of St. Sepulchre's close by was striking the hour
wavs/LJ014-0204.wav|with his head resting on his hands
wavs/LJ014-0205.wav|On the dread morning he came out to execution quite gaily
wavs/LJ014-0206.wav|His captors
wavs/LJ014-0207.wav|The former was given a reward of twenty and the latter of ten pounds.|The former was given a reward of twenty and the latter of ten pounds.
wavs/LJ014-0208.wav|A murderous assault on a police constable
wavs/LJ014-0209.wav|was perpetrated in 1852. The case was accompanied with the most shocking brutality.|was perpetrated in eighteen fifty-two. The case was accompanied with the most shocking brutality.
wavs/LJ014-0210.wav|Cannon
wavs/LJ014-0211.wav|and had been repeatedly sentenced to imprisonment for most desperate and ferocious attacks upon various constables. His last victim was Dwyer
wavs/LJ014-0212.wav|a fine young officer who had been summoned to take Cannon into custody when the latter was drunk and riotous in front of a public-house.|a fine young officer who had been summoned to take Cannon into custody when the latter was drunk and riotous in front of a public-house.
wavs/LJ014-0213.wav|Dwyer found Cannon bleeding profusely from a wound in the head
wavs/LJ014-0214.wav|They walked together quietly for some little distance
wavs/LJ014-0215.wav|threw the constable on his back
wavs/LJ014-0216.wav|and by getting his hand inside Dwyer's stock
wavs/LJ014-0217.wav|Dwyer managed to overpower his assailant
wavs/LJ014-0218.wav|after which he kicked his prostrate foe in the most brutal and cowardly manner
wavs/LJ014-0219.wav|Once more Dwyer got to his feet
wavs/LJ014-0220.wav|All this time not one of a numerous body of bystanders offered to assist the policeman in his extremity.|All this time not one of a numerous body of bystanders offered to assist the policeman in his extremity.
wavs/LJ014-0221.wav|On the contrary
wavs/LJ014-0222.wav|To Cannon's infinite surprise
wavs/LJ014-0223.wav|The judge
wavs/LJ014-0224.wav|As Dwyer survived
wavs/LJ014-0225.wav|A handsome sum was subscribed for the injured constable
wavs/LJ014-0226.wav|Only a few have vied with Cannon in fiendish cruelty and brutality.|Only a few have vied with Cannon in fiendish cruelty and brutality.
wavs/LJ014-0227.wav|One of these was Mobbs
wavs/LJ014-0228.wav|generally known by the soubriquet of   General Haynau 
wavs/LJ014-0265.wav|and later he became manager of the newly rebuilt Olympic at Wych Street.|and later he became manager of the newly rebuilt Olympic at Wych Street.
wavs/LJ014-0266.wav|No one cared too closely to inquire into the sources of wealth. Some said he was a fortunate speculator in stocks
wavs/LJ014-0267.wav|others that he had had extraordinary luck as a gold-digger. Had his West End and little-informed associates followed him into the city
wavs/LJ014-0268.wav|whither he was taken every morning in a smart brougham
wavs/LJ014-0269.wav|and walk forward on foot to enter as a humble and unpretending employee the doors of the Globe Assurance office.|and walk forward on foot to enter as a humble and unpretending employee the doors of the Globe Assurance office.
wavs/LJ014-0271.wav|Nevertheless
wavs/LJ014-0272.wav|and 1850 to embezzle and apply to his own purposes some £71
wavs/LJ014-0273.wav|The detection of these frauds came while he was still prominently before the world as the lessee of the Olympic.|The detection of these frauds came while he was still prominently before the world as the lessee of the Olympic.
wavs/LJ014-0274.wav|Rumors were abroad that serious defalcations had been discovered in one of the insurance offices
wavs/LJ014-0275.wav|but it was long before the public realized that the fraudulent clerk and the great theatrical manager were one and the same person.|but it was long before the public realized that the fraudulent clerk and the great theatrical manager were one and the same person.
wavs/LJ014-0276.wav|Watts's crime was discovered by the secretary of the Globe Company
wavs/LJ014-0277.wav|An inquiry was at once set on foot
wavs/LJ014-0278.wav|The latter
wavs/LJ014-0279.wav|and he had so cleverly destroyed all traces that it was not easy to bring home the charge.|and he had so cleverly destroyed all traces that it was not easy to bring home the charge.
wavs/LJ014-0280.wav|But it was proved that Watts had appropriated one cheque for £1400
wavs/LJ014-0281.wav|which he had paid into his own bankers
wavs/LJ014-0282.wav|There were two counts in the indictment: one for stealing a cheque value £1400
wavs/LJ014-0283.wav|The jury found him guilty of the latter only
wavs/LJ014-0285.wav|and not for the slight offense as it appeared on the record.|and not for the slight offense as it appeared on the record.
wavs/LJ014-0286.wav|The sentence of the court
wavs/LJ014-0287.wav|He had been led to suppose that twelve months' imprisonment was the utmost the law could inflict
wavs/LJ014-0288.wav|That same evening he committed suicide in Newgate.|That same evening he committed suicide in Newgate.
wavs/LJ014-0289.wav|The details of the suicide were given at the inquest. Watts had been in ill-health from the time of his first arrest.|The details of the suicide were given at the inquest. Watts had been in ill-health from the time of his first arrest.
wavs/LJ014-0290.wav|In Giltspur Street Compter
wavs/LJ014-0291.wav|he showed symptoms of delirium tremens
wavs/LJ014-0292.wav|His health improved
wavs/LJ014-0293.wav|He returned from court in a state of gloomy dejection
wavs/LJ014-0294.wav|and in the middle of the night one of the fellow-prisoners who slept in the same ward noticed that he was not in his bed.|and in the middle of the night one of the fellow-prisoners who slept in the same ward noticed that he was not in his bed.
wavs/LJ014-0295.wav|This man got up to look for him
wavs/LJ014-0296.wav|He had made use of a piece of rope cut out from the sacking of his bedstead
wavs/LJ014-0297.wav|The prison officers were called
wavs/LJ014-0298.wav|Strange to say
wavs/LJ014-0299.wav|that of a prize-fighter named Donovan
wavs/LJ014-0300.wav|Sentence of death had been recorded against Donovan
wavs/LJ014-0301.wav|In 1853 a second case of gigantic fraud alarmed and scandalized the financial world.|In eighteen fifty-three a second case of gigantic fraud alarmed and scandalized the financial world.
wavs/LJ014-0302.wav|It outshone the defalcations of Watts.|It outshone the defalcations of Watts.
wavs/LJ014-0303.wav|Nothing to equal the excitement caused by the forgeries of Robert Ferdinand Pries had been known before in the city of London.|Nothing to equal the excitement caused by the forgeries of Robert Ferdinand Pries had been known before in the city of London.
wavs/LJ014-0304.wav|He was a corn merchant who operated largely in grain.|He was a corn merchant who operated largely in grain.
wavs/LJ014-0305.wav|So enormous were his transactions
wavs/LJ014-0306.wav|These had been attributed to political action; some thought that the large purchases in foreign grains
wavs/LJ014-0307.wav|were intended by the protectionists to depress the wheat market
wavs/LJ014-0308.wav|others
wavs/LJ014-0309.wav|Few realized that these mysterious operations were the   convulsive attempt   of a ruined and dishonest speculator to sustain his credit.|Few realized that these mysterious operations were the   convulsive attempt   of a ruined and dishonest speculator to sustain his credit. 
wavs/LJ014-0310.wav|Pries
wavs/LJ014-0311.wav|His extensive business had been carried on by fraud.|His extensive business had been carried on by fraud.
wavs/LJ014-0312.wav|His method was to obtain advances twice over on the same bills of lading or corn warrants. The duplicates were forged.|His method was to obtain advances twice over on the same bills of lading or corn warrants. The duplicates were forged.
wavs/LJ014-0313.wav|In this way he obtained vast sums from several firms
wavs/LJ014-0314.wav|Pries at length was discovered|Pries at length was discovered
wavs/LJ014-0315.wav|through a dishonored cheque for £3000
wavs/LJ014-0316.wav|Inquiries were instituted when the cheque was protested
wavs/LJ014-0317.wav|Pries was lodged in Newgate
wavs/LJ014-0318.wav|Another set of frauds
